267,160,257
175,68,26
144,145,71
141,160,25
70,149,154
772,708,700
162,346,69
650,376,529
258,255,144
279,379,391
346,149,28
508,445,585
692,621,727
592,149,346
156,148,271
255,258,360
722,671,723
702,701,515
793,797,708
506,261,592
640,506,701
272,176,282
787,773,727
760,800,766
757,779,749
799,772,767
666,603,613
671,670,723
709,722,757
722,723,763
749,709,757
659,603,666
674,619,676
730,675,673
677,692,732
255,434,145
725,760,766
511,565,512
724,800,770
773,726,728
692,727,732
598,580,379
774,732,727
675,676,620
738,626,580
580,626,479
679,731,673
791,774,730
746,741,736
512,542,375
514,658,582
657,582,737
687,685,635
495,648,576
680,741,746
741,626,736
746,736,681
626,790,736
391,390,299
171,299,207
430,409,495
375,271,512
580,508,641
542,621,692
677,771,738
148,434,271
347,427,189
345,445,508
156,271,270
73,31,156
168,275,279
163,73,156
354,434,148
445,270,585
445,163,270
73,163,32
168,197,275
358,82,44
44,82,45
358,253,82
449,248,253
248,338,239
202,216,309
92,90,216
253,84,82
248,86,84
222,90,88
483,394,485
177,284,173
106,172,108
108,172,169
281,173,284
172,106,173
278,169,172
276,166,169
202,194,94
386,286,288
100,98,182
102,177,104
102,100,179
98,188,182
300,396,394
394,293,300
188,96,194
288,179,182
286,177,179
291,288,182
388,386,288
173,281,172
546,618,616
470,545,468
372,465,371
394,392,293
388,288,291
288,286,179
386,477,383
383,382,284
380,278,281
222,328,315
507,599,655
222,315,216
328,429,419
90,222,216
88,239,222
94,194,96
202,309,300
194,300,293
194,202,300
328,239,338
328,222,239
43,358,44
250,341,449
358,250,253
341,338,449
448,341,250
253,250,449
43,42,250
448,42,81
338,429,328
338,341,429
328,419,315
429,599,507
502,413,419
396,309,413
579,507,655
419,429,507
507,502,419
579,572,502
42,448,250
447,599,429
81,227,448
81,41,227
227,447,341
227,41,231
231,447,227
40,213,231
317,655,599
213,317,231
213,524,317
41,40,231
524,576,317
80,213,40
687,635,637
685,681,633
558,562,635
687,737,684
396,490,485
396,413,490
637,562,572
635,633,558
317,576,655
582,427,514
562,558,485
392,388,291
627,552,556
552,480,556
483,558,559
483,485,558
558,633,559
635,685,633
622,547,548
620,541,547
278,380,377
619,620,676
630,681,683
624,548,552
673,622,624
547,475,548
470,541,545
474,547,541
380,470,377
474,541,470
276,377,374
377,470,468
485,394,396
483,392,394
382,380,281
474,470,380
559,482,483
559,556,482
388,392,482
291,293,392
382,383,475
284,286,383
284,382,281
475,474,382
374,377,468
276,278,377
276,374,274
374,466,372
374,372,274
374,468,466
371,458,368
606,603,659
260,364,259
366,462,459
259,365,262
457,460,365
530,610,532
457,364,459
532,536,457
536,540,460
372,466,465
468,545,546
265,371,368
465,537,458
364,366,459
458,537,531
465,544,537
465,466,544
610,530,606
462,458,531
544,546,616
466,468,546
537,613,603
537,544,613
668,610,664
532,457,459
713,715,663
536,460,457
531,530,462
531,603,606
608,532,610
608,536,532
607,536,608
607,540,536
460,540,463
607,665,612
540,538,463
540,607,612
534,533,600
455,461,535
669,612,665
611,538,612
678,623,672
549,543,623
682,625,678
629,739,632
661,604,600
456,464,378
604,539,534
456,534,539
478,551,554
473,549,551
543,464,539
543,549,469
385,469,473
381,464,469
369,461,455
370,463,461
539,464,456
464,381,378
454,455,533
461,538,535
365,367,262
460,463,367
533,455,535
363,269,369
280,378,381
373,273,363
277,373,378
454,534,456
387,478,389
473,551,478
285,280,381
165,167,132
385,285,381
287,178,285
285,178,174
136,134,170
170,174,136
292,389,393
461,369,370
161,165,130
167,273,277
165,269,273
280,277,378
170,134,167
363,369,455
269,266,369
456,373,454
456,378,373
260,259,150
364,365,259
262,264,153
367,370,264
372,268,274
372,371,268
268,371,265
465,458,371
263,366,260
368,462,366
265,155,159
265,368,263
155,263,152
155,265,263
260,150,152
259,262,151
157,126,153
150,259,151
263,260,152
366,364,260
116,159,155
273,167,165
153,264,157
110,166,112
276,274,166
112,164,114
274,268,164
114,159,116
118,152,120
120,150,122
122,151,124
124,153,126
161,157,266
130,165,132
126,157,128
165,161,269
130,128,161
170,167,277
134,132,167
138,174,178
170,280,174
287,181,178
191,192,135
140,138,178
139,140,181
186,139,181
191,137,186
192,196,133
199,200,129
200,127,129
131,196,199
401,403,303
135,192,133
484,393,481
133,196,131
192,294,296
131,199,129
573,493,568
139,186,137
181,287,290
192,191,294
135,137,191
181,290,186
287,387,290
191,292,294
191,186,292
196,298,199
395,294,393
199,301,200
487,395,484
212,208,311
127,200,203
196,296,298
196,192,296
200,303,203
699,566,646
306,205,305
123,125,205
121,208,212
123,205,208
203,305,205
496,575,498
208,306,311
208,205,306
311,312,212
412,500,410
417,418,320
228,230,105
218,115,217
217,117,215
220,218,318
113,115,218
223,220,320
223,109,111
107,109,225
111,113,220
322,326,228
228,107,225
203,205,125
208,121,123
203,125,127
212,119,121
215,117,119
217,115,117
230,103,105
234,101,103
107,228,105
330,234,230
99,237,240
101,234,237
334,335,240
242,93,95
337,242,241
